Cluster,Gene,PCT 1,PCT 2,PCT Ratio,Average Log2FC,p value
PVT-2C,Plpp3,0.295,0.586,0.503412969,-1.399358137,1.30E-08
PVT-2C,Sned1,0.577,0.306,1.885620915,1.010185786,1.37E-08
PVT-2C,Ism1,0.174,0.044,3.954545455,2.089094656,1.54E-08
PVT-2C,Gm15563,0.416,0.181,2.298342541,1.30160884,1.61E-08
PVT-2C,Igf1r,0.993,0.973,1.020554985,0.491992979,1.97E-08
PVT-2C,Zfp536,0.49,0.711,0.689170183,-1.367997366,2.17E-08
PVT-2C,Jam2,0.362,0.148,2.445945946,1.418556424,2.29E-08
PVT-2C,Egflam,0.369,0.151,2.443708609,1.368216629,2.66E-08
PVT-2C,Ptn,0.933,0.789,1.182509506,0.699740618,3.00E-08
PVT-2C,Plcl1,0.376,0.628,0.598726115,-1.561584816,3.04E-08
PVT-2C,Xkr6,0.423,0.192,2.203125,1.294389991,3.54E-08
PVT-2C,Tafa1,0.235,0.499,0.470941884,-2.589833858,3.55E-08
PVT-2C,Piezo2,0.208,0.061,3.409836066,1.796157134,3.57E-08
PVT-2C,Triobp,0.242,0.078,3.102564103,1.687646222,3.87E-08
PVT-2C,Aff3,1,0.996,1.004016064,-0.501864278,4.02E-08
PVT-2C,Adam11,0.423,0.19,2.226315789,1.250249448,4.13E-08
PVT-2C,Myo16,0.101,0.387,0.260981912,-2.350335762,4.19E-08
PVT-2C,Sparcl1,0.758,0.547,1.385740402,0.803117736,4.60E-08
PVT-2C,R3hdm1,1,0.998,1.002004008,0.390383931,5.24E-08
PVT-2C,Hmcn2,0.161,0.04,4.025,2.101616576,5.85E-08
PVT-2C,Cacna1i,0.134,0.418,0.320574163,-1.850665922,5.95E-08
PVT-2C,Gm47405,0.188,0.053,3.547169811,2.156619935,6.14E-08
PVT-2C,Pcdh9,1,0.998,1.002004008,0.455223513,6.46E-08
PVT-2C,Ccser1,0.993,1,0.993,0.339053868,6.83E-08
PVT-2C,Syt10,0.081,0.358,0.226256983,-2.602459099,7.39E-08
PVT-2C,Cmtm7,0.201,0.059,3.406779661,1.886938174,7.71E-08
PVT-2C,Abca8b,0.174,0.047,3.70212766,2.034053293,9.07E-08
PVT-2C,Gabra4,0.993,0.982,1.011201629,0.480569962,9.24E-08
PVT-2C,Col26a1,0.409,0.193,2.119170984,1.405510158,1.12E-07
PVT-2C,Ephb1,0.302,0.117,2.581196581,1.616723982,1.17E-07
PVT-2C,Rspo3,0.181,0.05,3.62,1.904285418,1.60E-07
PVT-2C,Mlip,0.228,0.527,0.432637571,-1.428880865,1.62E-07
PVT-2C,Dpyd,0.141,0.408,0.345588235,-2.570283658,1.89E-07
PVT-2C,Ggt5,0.013,0,Inf,6.121516134,2.01E-07
PVT-2C,Gm9573,0.013,0,Inf,6.121516134,2.01E-07
PVT-2C,Mctp2,0.564,0.307,1.83713355,0.989879617,2.15E-07
PVT-2C,Car8,0.094,0.37,0.254054054,-2.179065226,2.28E-07
PVT-2C,Gm27016,0.322,0.126,2.555555556,1.281739734,2.47E-07
PVT-2C,Hrh1,0.114,0.393,0.290076336,-1.891645462,2.50E-07
PVT-2C,Man1a,0.027,0.277,0.097472924,-4.165272625,2.52E-07
PVT-2C,Ctnna3,0.94,0.962,0.977130977,-0.739295561,2.52E-07
PVT-2C,Stum,0.919,0.802,1.145885287,0.615307745,2.56E-07
PVT-2C,Bcl11a,0.128,0.396,0.323232323,-2.414429547,2.94E-07
PVT-2C,Pde1a,0.45,0.226,1.991150442,1.329746201,2.94E-07
PVT-2C,Dnah9,0.215,0.068,3.161764706,1.980160285,3.02E-07
PVT-2C,Rbfox1,1,1,1,0.306717404,3.31E-07
PVT-2C,Sv2b,0.953,0.858,1.110722611,0.541887077,3.34E-07
PVT-2C,Prkag2,0.852,0.935,0.911229947,-0.591963487,3.63E-07
PVT-2C,Ano6,0.765,0.563,1.358792185,0.814161459,4.48E-07
PVT-2C,Smyd3,0.98,0.994,0.985915493,-0.520810562,4.52E-07
PVT-2C,Kcnq5,0.987,0.981,1.006116208,-0.505730236,4.88E-07
PVT-2C,Ppp1r13b,0.933,0.822,1.135036496,0.592288767,6.11E-07
PVT-2C,Enox1,1,0.984,1.016260163,0.447141976,6.37E-07
PVT-2C,Gm28822,0.054,0.306,0.176470588,-2.928604596,7.00E-07
PVT-2C,Dlgap2,0.785,0.851,0.922444183,-0.987452489,7.46E-07
PVT-2C,Celf4,1,1,1,-0.334433877,7.97E-07
PVT-2C,B3gat2,0.282,0.545,0.517431193,-1.316619103,8.32E-07
PVT-2C,Smug1,0.383,0.178,2.151685393,1.360914981,8.73E-07
PVT-2C,Nr2f1,0.685,0.45,1.522222222,0.840832893,8.77E-07
PVT-2C,Frmpd3,0.235,0.081,2.901234568,1.735862441,9.60E-07
PVT-2C,Adamts17,0.987,0.914,1.079868709,0.568543747,9.66E-07
PVT-2C,Kcnt2,0.993,0.988,1.005060729,-0.586318244,9.67E-07
PVT-2C,Dnah7b,0.617,0.37,1.667567568,1.000872035,1.34E-06
PVT-2C,Cpa6,0.02,0.253,0.079051383,-4.730818298,1.69E-06
PVT-2C,Gprin3,0.208,0.492,0.422764228,-1.282206052,1.84E-06
PVT-2C,Gdnf,0.06,0.008,7.5,3.103594226,2.40E-06
PVT-2C,Ptpn3,0.987,0.934,1.056745182,0.480022369,2.62E-06
PVT-2C,Grin2b,1,1,1,0.335102205,2.73E-06
PVT-2C,Exoc6,0.584,0.765,0.763398693,-0.885451891,2.83E-06
PVT-2C,Nhs,0.463,0.232,1.995689655,0.999323743,3.12E-06
PVT-2C,Ust,0.651,0.412,1.580097087,1.000736898,3.13E-06
PVT-2C,Pclo,1,1,1,-0.321915762,3.56E-06
PVT-2C,Mpp6,0.953,0.857,1.11201867,0.529932453,3.93E-06
PVT-2C,Lama3,0.081,0.322,0.251552795,-2.574954682,4.34E-06
PVT-2C,Gm10287,0.161,0.046,3.5,2.036982624,4.43E-06
PVT-2C,Map3k5,0.611,0.36,1.697222222,0.835411703,4.70E-06
PVT-2C,Lpar1,0.013,0.237,0.054852321,-4.276158499,4.71E-06
PVT-2C,Drd3,0.007,0.226,0.030973451,-4.8099601,5.17E-06
PVT-2C,Cped1,0.248,0.093,2.666666667,1.787615397,5.37E-06
PVT-2C,Adgrb3,1,1,1,0.229192162,7.48E-06
PVT-2C,Auh,0.396,0.632,0.626582278,-1.022575569,7.61E-06
PVT-2C,Onecut2,0.43,0.209,2.057416268,1.003046916,8.35E-06
PVT-2C,Gm13986,0.188,0.062,3.032258065,2.324808456,8.38E-06
PVT-2C,Farp1,0.993,0.947,1.048574446,0.430825583,9.32E-06
PVT-2C,Epha4,0.752,0.885,0.849717514,-0.722938892,9.63E-06
PVT-2C,Ccdc136,0.987,0.957,1.031347962,0.430874703,9.90E-06
PVT-2C,Lepr,0.148,0.04,3.7,2.121516134,9.98E-06
PVT-2C,Gm42439,0.57,0.763,0.747051114,-0.837582561,1.00E-05
PVT-2C,Alcam,0.779,0.905,0.860773481,-0.755552407,1.01E-05
PVT-2C,Sorcs3,0.624,0.852,0.732394366,-0.745959021,1.06E-05
PVT-2C,Gm15577,0.161,0.414,0.388888889,-1.624758238,1.08E-05
PVT-2C,Gfra1,0.067,0.3,0.223333333,-2.685838788,1.14E-05
PVT-2C,Adam12,0.275,0.11,2.5,1.336881288,1.14E-05
PVT-2C,Tead1,0.396,0.188,2.106382979,1.231791393,1.17E-05
PVT-2C,Phlpp1,0.966,0.989,0.976744186,-0.489677221,1.35E-05
PVT-2C,Cntn4,1,0.999,1.001001001,-0.354589283,1.37E-05
PVT-2C,Plcb4,1,0.995,1.005025126,0.33886484,1.48E-05
PVT-2C,Cntnap3,0.826,0.897,0.920847269,-0.703845744,1.54E-05
PVT-2C,Gsg1l,0.517,0.278,1.85971223,0.890928351,1.58E-05
PVT-2C,Gpc5,0.711,0.835,0.851497006,-1.131716456,1.68E-05
PVT-2C,Ptprm,1,0.981,1.019367992,-0.642663928,1.83E-05
PVT-2C,Gck,0.047,0.272,0.172794118,-2.521684136,2.13E-05
PVT-2C,Kcnf1,0.242,0.09,2.688888889,1.418372207,2.16E-05
PVT-2C,Cpeb2,0.705,0.837,0.842293907,-0.74565283,2.39E-05
PVT-2C,Gm12828,0.309,0.547,0.564899452,-1.213315794,2.56E-05
PVT-2C,Dgki,1,1,1,0.285581707,2.63E-05
PVT-2C,Synpr,0.128,0.355,0.36056338,-2.431891633,2.70E-05
PVT-2C,Grid2ip,0.664,0.44,1.509090909,0.764969842,2.71E-05
PVT-2C,Sgip1,0.993,1,0.993,-0.300955618,2.85E-05
PVT-2C,Rflnb,0.383,0.189,2.026455026,1.193409052,2.92E-05
PVT-2C,March11,0.403,0.204,1.975490196,1.171981201,3.09E-05
PVT-2C,Whrn,0.43,0.219,1.96347032,1.060475349,3.14E-05
PVT-2C,Vipr2,0.101,0.335,0.301492537,-2.078930812,3.26E-05
PVT-2C,Nmbr,0.06,0.284,0.211267606,-2.385557699,3.93E-05
PVT-2C,Gm9962,0.275,0.114,2.412280702,1.369714612,3.95E-05
PVT-2C,Cck,0.523,0.294,1.778911565,0.842018541,4.09E-05
PVT-2C,Rab3b,0.094,0.318,0.295597484,-2.362971133,4.72E-05
PVT-2C,Cacnb2,1,0.999,1.001001001,0.317012475,5.02E-05
PVT-2C,Six4,0.067,0.011,6.090909091,2.748057738,5.83E-05
PVT-2C,Gm45645,0.154,0.392,0.392857143,-1.647521857,6.52E-05
PVT-2C,Flrt2,0.799,0.62,1.288709677,0.650769202,6.73E-05
PVT-2C,Pdgfc,0.443,0.235,1.885106383,1.01927794,7.16E-05
PVT-2C,Plekhh2,0.45,0.237,1.898734177,1.014856026,7.19E-05
PVT-2C,Neto1,0.45,0.666,0.675675676,-0.905017709,7.20E-05
PVT-2C,Gm13944,0.235,0.093,2.52688172,1.602980995,7.30E-05
PVT-2C,Tmem164,0.738,0.869,0.849252014,-0.646827649,7.61E-05
PVT-2C,Bhlhe40,0.329,0.152,2.164473684,1.212300485,8.21E-05
PVT-2C,Ndst4,0.027,0.23,0.117391304,-4.282986827,8.52E-05
PVT-2C,Shank2,0.879,0.936,0.939102564,-0.601791646,8.79E-05
PVT-2C,Otud7a,0.993,0.994,0.998993964,0.362328494,8.94E-05
PVT-2C,Cux2,0.893,0.745,1.198657718,0.55284171,8.98E-05
PVT-2C,Rere,0.993,0.999,0.993993994,-0.316117258,9.01E-05
PVT-2C,Thsd4,0.443,0.644,0.687888199,-1.384515898,9.52E-05
PVT-2C,Rps6ka5,0.691,0.82,0.842682927,-0.710119752,9.63E-05
PVT-2C,Cnksr3,0.523,0.287,1.822299652,0.685697072,0.00010498
PVT-2C,Kcnj5,0.047,0.256,0.18359375,-2.907425909,0.000105249
PVT-2C,Dock9,0.919,0.971,0.946446962,-0.426812951,0.000126203
PVT-2C,Cyp7b1,0.208,0.448,0.464285714,-1.405730869,0.000127156
PVT-2C,Foxn3,0.906,0.972,0.932098765,-0.501486453,0.000129303
PVT-2C,Sestd1,0.886,0.738,1.200542005,0.521696252,0.000130044
PVT-2C,Fam167a,0.074,0.013,5.692307692,2.566927282,0.000140111
PVT-2C,Ldb2,0.973,0.974,0.998973306,-0.481813129,0.000140676
PVT-2C,Gm42948,0.121,0.348,0.347701149,-1.663118712,0.000154535
PVT-2C,Gm40841,0.826,0.723,1.142461964,0.615473848,0.000154785
PVT-2C,Fam81a,0.678,0.466,1.454935622,0.777153973,0.000157758
PVT-2C,Pde4d,1,1,1,0.252031359,0.000165087
PVT-2C,Wscd1,0.141,0.358,0.393854749,-1.842430824,0.000178982
PVT-2C,Cntnap2,1,1,1,0.217644702,0.000185149
PVT-2C,Zbtb20,0.96,0.991,0.968718466,-0.471410691,0.000191794
PVT-2C,Gm47990,0.114,0.029,3.931034483,2.254518265,0.000194544
PVT-2C,Lypd6b,0.302,0.533,0.566604128,-1.169289443,0.000201223
PVT-2C,Cemip,0.235,0.092,2.554347826,1.229125108,0.000205749
PVT-2C,Osbpl10,0.886,0.78,1.135897436,0.513718626,0.000207579
PVT-2C,Necab1,0.94,0.998,0.941883768,-0.400798983,0.000220275
PVT-2C,Ptpn4,0.993,0.994,0.998993964,0.325774627,0.00022124
PVT-2C,Frrs1,0.081,0.292,0.27739726,-2.222438267,0.000222908
PVT-2C,Bmp1,0.235,0.095,2.473684211,1.536553633,0.000227171
PVT-2C,Tnr,0.98,0.989,0.990899899,-0.482858341,0.000250176
PVT-2C,Brinp3,1,0.979,1.02145046,0.499131869,0.00025352
PVT-2C,Fam184a,0.664,0.816,0.81372549,-0.692265057,0.00026544
PVT-2C,Sertm1,0.134,0.038,3.526315789,1.890190588,0.000267336
PVT-2C,Dock4,1,0.953,1.049317943,0.411885648,0.000277961
PVT-2C,Nr3c2,0.933,0.898,1.038975501,0.502634909,0.000295254
PVT-2C,Ryr3,0.973,0.822,1.183698297,0.316790596,0.000297065
PVT-2C,Tshz3,0.718,0.51,1.407843137,0.646736551,0.00030601
PVT-2C,Arhgap32,0.98,0.964,1.01659751,0.388531465,0.000307366
PVT-2C,Ogt,0.987,0.994,0.992957746,-0.365753277,0.000319156
PVT-2C,Cfap61,0.06,0.266,0.22556391,-2.43211316,0.000340151
PVT-2C,Gpr137c,0.94,0.836,1.124401914,0.517466987,0.000353888
PVT-2C,Galnt2,0.403,0.628,0.641719745,-0.843285556,0.000462273
PVT-2C,Sncaip,0.597,0.804,0.742537313,-0.571400476,0.000469949
PVT-2C,Cacna2d2,0.497,0.676,0.735207101,-0.91880996,0.000492857
PVT-2C,Kcnn2,0.98,0.968,1.012396694,0.442516695,0.000497362
PVT-2C,Pak7,0.792,0.884,0.895927602,-0.636059401,0.000510286
PVT-2C,Grik4,0.685,0.796,0.860552764,-0.746974347,0.000521739
PVT-2C,Gm11149,0.45,0.645,0.697674419,-0.89518503,0.000671611
PVT-2C,Tns3,0.389,0.21,1.852380952,1.139286994,0.000693519
PVT-2C,Ap2a2,0.752,0.891,0.843995511,-0.544736508,0.000781892
PVT-2C,Tmem131,0.913,0.87,1.049425287,0.51347002,0.00087087
PVT-2C,Rasal1,0.121,0.328,0.368902439,-1.799899794,0.000889361
PVT-2C,Arhgef9,0.866,0.941,0.920297556,-0.472381969,0.000910302
PVT-2C,Gm29325,0.06,0.01,6,2.688556727,0.00092703
PVT-2C,Cmya5,0.114,0.031,3.677419355,2.077122015,0.00093984
PVT-2C,Kctd16,0.906,0.896,1.011160714,0.615163468,0.001018308
PVT-2C,Shc3,0.96,0.914,1.050328228,0.454701879,0.001061129
PVT-2C,Grb10,0.872,0.953,0.915005247,-0.474838889,0.001085696
PVT-2C,Gypa,0.174,0.062,2.806451613,1.698304703,0.001088785
PVT-2C,Kcng3,0.013,0,Inf,4.536553633,0.001106774
PVT-2C,Gse1,0.752,0.858,0.876456876,-0.625334049,0.001185143
PVT-2C,Fgf13,1,1,1,-0.342368555,0.0012053
PVT-2C,Igfbp7,0.302,0.523,0.577437859,-0.985714426,0.001220667
PVT-2C,Chml,0.154,0.051,3.019607843,1.649028362,0.001276705
PVT-2C,Shisa6,0.477,0.293,1.627986348,1.038647867,0.001286748
PVT-2C,Drd2,0.067,0.26,0.257692308,-2.363764309,0.001296989
PVT-2C,Galntl6,0.477,0.664,0.718373494,-1.026761826,0.001327977
PVT-2C,Ghr,0.57,0.371,1.53638814,0.816941606,0.001400833
PVT-2C,Snx31,0.282,0.485,0.581443299,-1.255170637,0.00145058
PVT-2C,Cdh7,0.852,0.905,0.941436464,-0.473059689,0.001601836
PVT-2C,Phactr1,0.772,0.859,0.898719441,-0.786713804,0.001641141
PVT-2C,Nrp1,0.201,0.079,2.544303797,1.769387801,0.001697811
PVT-2C,Frem3,0.275,0.122,2.254098361,1.020853795,0.001801246
PVT-2C,Glra2,0.732,0.553,1.323688969,0.654070413,0.001807189
PVT-2C,Wscd2,0.101,0.307,0.328990228,-1.480254655,0.001818733
PVT-2C,Samd5,0.973,0.929,1.047362756,0.438544393,0.002194015
PVT-2C,Plch2,0.121,0.331,0.365558912,-1.508680973,0.002250336
PVT-2C,Zfp148,0.98,0.947,1.034846885,0.353021976,0.002252574
PVT-2C,Map7,0.638,0.787,0.810673443,-0.701795232,0.002295105
PVT-2C,Gm12649,0.04,0.005,8,2.884476937,0.002383931
PVT-2C,Mtnr1a,0.054,0.24,0.225,-2.34975263,0.002442943
PVT-2C,Nol4,0.987,0.954,1.034591195,0.376373615,0.00264625
PVT-2C,Mei1,0.081,0.018,4.5,2.235384098,0.002746937
PVT-2C,Anks1b,1,1,1,-0.249561809,0.002819176
PVT-2C,Rock2,0.993,0.975,1.018461538,0.354789109,0.002881896
PVT-2C,Prkg1,1,0.99,1.01010101,-0.369524263,0.002906526
PVT-2C,Zc3h12c,0.537,0.716,0.75,-0.766168062,0.002941083
PVT-2C,Gm42303,0.409,0.597,0.685092127,-0.950062815,0.003177099
PVT-2C,Zfhx4,0.738,0.813,0.907749077,-0.733724258,0.003289676
PVT-2C,Il1rapl2,0.094,0.284,0.330985915,-2.641182996,0.003562478
PVT-2C,Kcnj3,0.993,0.97,1.02371134,0.397486051,0.003757742
PVT-2C,Slc30a3,0.067,0.256,0.26171875,-1.989418841,0.003775848
PVT-2C,Grik1,0.926,0.918,1.008714597,-0.959532571,0.003808354
PVT-2C,Extl1,0.114,0.033,3.454545455,1.823835585,0.003942889
PVT-2C,Eftud2,0.517,0.325,1.590769231,0.869699952,0.004013164
PVT-2C,Gm9885,0.06,0.011,5.454545455,2.573079509,0.004038044
PVT-2C,Abat,0.537,0.71,0.756338028,-0.696453273,0.004246265
PVT-2C,Grik3,0.396,0.592,0.668918919,-0.88279623,0.004250714
PVT-2C,Lrch1,0.987,0.973,1.014388489,0.331625716,0.004560469
PVT-2C,Dscam,1,0.999,1.001001001,0.23287315,0.004574782
PVT-2C,Dlc1,0.973,0.951,1.023133544,0.360579587,0.004615431
PVT-2C,Bdnf,0.188,0.389,0.483290488,-1.358791142,0.004678438
PVT-2C,Frmpd4,1,0.983,1.017293998,0.225135935,0.004725314
PVT-2C,Col15a1,0.188,0.073,2.575342466,1.42925962,0.004743685
PVT-2C,Bcl11b,0.04,0.213,0.187793427,-3.034250805,0.004960348
PVT-2C,Cavin2,0.054,0.009,6,2.706478635,0.004973658
PVT-2C,Zdbf2,0.369,0.557,0.662477558,-0.960312173,0.005086573
PVT-2C,Dnah7c,0.195,0.076,2.565789474,1.366628632,0.005288994
PVT-2C,Ptprg,1,0.992,1.008064516,0.313082995,0.005706618
PVT-2C,Chrna4,0.409,0.231,1.770562771,0.906297745,0.0061036
PVT-2C,Mapt,0.987,0.997,0.98996991,-0.313779534,0.006165057
PVT-2C,Mpp7,0.282,0.467,0.60385439,-1.241463744,0.006420066
PVT-2C,Tll1,0.738,0.571,1.292469352,0.780622892,0.006510354
PVT-2C,Zfyve28,0.846,0.743,1.138627187,0.55470098,0.006514971
PVT-2C,Esr1,0.047,0.222,0.211711712,-2.180859164,0.006617447
PVT-2C,Ablim3,0.752,0.896,0.839285714,-0.509135254,0.006688828
PVT-2C,Tafa5,0.899,0.828,1.085748792,0.487850442,0.007105562
PVT-2C,Rnf39,0.107,0.031,3.451612903,1.964302184,0.007650525
PVT-2C,Nln,0.477,0.644,0.74068323,-0.828154781,0.008402656
PVT-2C,Slitrk1,0.436,0.25,1.744,0.814357498,0.008460954
PVT-2C,Serinc5,0.45,0.266,1.691729323,0.8711413,0.008646921
PVT-2C,Ptpn5,0.839,0.706,1.188385269,0.545845507,0.009013133
PVT-2C,Arpp21,1,0.967,1.034126163,0.32332374,0.009472965
PVT-2C,Mid1,0.544,0.364,1.494505495,0.915295003,0.010905071
PVT-2C,Lrrtm3,0.946,0.975,0.97025641,-0.495735444,0.011074599
PVT-2C,Gm15270,0.087,0.022,3.954545455,1.981964782,0.011138153
PVT-2C,Gpatch8,1,1,1,0.246920912,0.011883725
PVT-2C,Syn2,1,1,1,-0.273847303,0.012149566
PVT-2C,Mpped2,0.584,0.733,0.796725784,-0.714985134,0.012872189
PVT-2C,Ly6h,0.705,0.787,0.895806861,-0.657824412,0.01351586
PVT-2C,Rgs7,1,0.999,1.001001001,-0.316715701,0.013563349
PVT-2C,Pik3ap1,0.074,0.017,4.352941176,2.214625538,0.013689357
PVT-2C,Igsf11,0.228,0.102,2.235294118,1.270963522,0.014352825
PVT-2C,Tmem56,0.591,0.409,1.444987775,0.701796272,0.014788469
PVT-2C,Dcx,0.517,0.681,0.75917768,-0.759169391,0.01518155
PVT-2C,Irf5,0.087,0.023,3.782608696,2.232772885,0.015380515
PVT-2C,Sbk1,0.101,0.028,3.607142857,1.822308116,0.015621606
PVT-2C,Maoa,0.369,0.552,0.668478261,-0.921663084,0.01603143
PVT-2C,Gm15261,0.047,0.008,5.875,2.492159514,0.016074636
PVT-2C,Rbfox3,0.98,0.918,1.067538126,0.374306644,0.016654523
PVT-2C,Jarid2,0.913,0.962,0.949064449,-0.3897354,0.016654579
PVT-2C,Lzts2,0.255,0.118,2.161016949,1.106565792,0.016657913
PVT-2C,Snx29,0.94,0.978,0.961145194,-0.425676663,0.017084957
PVT-2C,Focad,0.745,0.882,0.844671202,-0.519396176,0.017135156
PVT-2C,Garem1,0.711,0.573,1.240837696,0.626588566,0.017407781
PVT-2C,Pxk,0.604,0.74,0.816216216,-0.664422114,0.017721147
PVT-2C,Jam3,0.792,0.676,1.171597633,0.585078635,0.018422364
PVT-2C,Klf3,0.268,0.128,2.09375,1.057300574,0.01910225
PVT-2C,Fryl,0.953,0.942,1.011677282,0.351972483,0.019193473
PVT-2C,Map3k9,0.463,0.276,1.677536232,0.801549555,0.019274279
PVT-2C,Mgat5b,0.946,0.831,1.138387485,0.461680014,0.020480642
PVT-2C,Gm11099,0.215,0.402,0.534825871,-1.343369915,0.021033723
PVT-2C,Atg7,0.597,0.734,0.813351499,-0.736149965,0.021122321
PVT-2C,Tmem131l,0.658,0.748,0.879679144,-0.686012848,0.021188758
PVT-2C,Glra3,0.06,0.224,0.267857143,-2.606064022,0.02149525
PVT-2C,Sorl1,0.517,0.678,0.762536873,-0.745481735,0.021687538
PVT-2C,Sema3a,0.013,0.16,0.08125,-4.367328213,0.022098945
PVT-2C,Edaradd,0.376,0.565,0.665486726,-0.879649366,0.023635791
PVT-2C,Gjc1,0.148,0.053,2.79245283,1.593137162,0.024245369
PVT-2C,Itga8,0.698,0.596,1.17114094,0.830088929,0.02432731
PVT-2C,St8sia2,0.087,0.262,0.332061069,-1.848230117,0.024595665
PVT-2C,Kcnip3,0.43,0.24,1.791666667,0.622032596,0.025219046
PVT-2C,Plxdc2,0.872,0.754,1.156498674,0.448657138,0.025531374
PVT-2C,Galnt11,0.49,0.673,0.72808321,-0.66892901,0.027357075
PVT-2C,Prkcb,0.973,0.949,1.025289779,0.35318795,0.028584546
PVT-2C,Pcdh20,0.087,0.023,3.782608696,1.934517619,0.028924429
PVT-2C,Afap1,0.577,0.395,1.460759494,0.730582591,0.030281484
PVT-2C,Stt3b,0.651,0.47,1.385106383,0.715112532,0.030313732
PVT-2C,Plxna4os3,0.081,0.253,0.320158103,-1.781763208,0.031344698
PVT-2C,Rasgrp1,0.537,0.357,1.504201681,0.689460954,0.031375005
PVT-2C,Adcy8,0.98,0.949,1.032665964,0.452181781,0.031529516
PVT-2C,Ttll11,0.826,0.914,0.903719912,-0.447377998,0.032533018
PVT-2C,Sgcd,0.752,0.566,1.328621908,0.286787546,0.03346544
PVT-2C,Galnt10,0.221,0.097,2.278350515,1.024294326,0.033798705
PVT-2C,Tspan15,0.027,0.177,0.152542373,-2.680677083,0.035407765
PVT-2C,Macrod1,0.517,0.679,0.761413844,-0.712968195,0.036002542
PVT-2C,Gm32036,0.161,0.358,0.44972067,-1.201950601,0.037490437
PVT-2C,Adk,0.94,0.856,1.098130841,0.386848238,0.03830307
PVT-2C,Prag1,0.282,0.476,0.592436975,-0.965946707,0.040746944
PVT-2C,Cdc25b,0.242,0.113,2.14159292,1.185413617,0.041938079
PVT-2C,Epha5,0.993,1,0.993,-0.239096861,0.04270058
PVT-2C,Specc1,0.98,0.937,1.045891142,0.294718238,0.043057524
PVT-2C,Fndc4,0.268,0.458,0.585152838,-0.987008323,0.043143265
PVT-2C,Sema5a,0.389,0.566,0.687279152,-0.935934138,0.04371319
PVT-2C,Rcan2,0.98,0.991,0.988900101,-0.320613641,0.045892329
PVT-2C,Atxn1,1,1,1,0.244123133,0.046931472
PVT-2C,Bcr,0.47,0.643,0.730948678,-0.651667634,0.049517603
PVT-2C,Pcsk6,0.154,0.329,0.468085106,-1.636707081,0.049982135
PVT-2D,Ntf3,0.279,0.02,13.95,4.223614314,1.97E-75
PVT-2D,Gm26871,0.837,0.972,0.861111111,-1.987605134,4.35E-60
PVT-2D,Slit2,0.709,0.207,3.425120773,2.4693912,1.16E-58
PVT-2D,Dgkk,0.471,0.087,5.413793103,2.592754784,3.05E-54
PVT-2D,Slit3,0.599,0.936,0.639957265,-2.308656718,1.15E-51
PVT-2D,Cadm2,1,0.997,1.003009027,0.945724206,1.64E-50
PVT-2D,Galnt18,0.965,0.745,1.295302013,1.623598521,6.09E-47
PVT-2D,Ptprm,0.855,0.989,0.864509606,-1.622194217,7.05E-47
PVT-2D,Lrrtm4,0.849,0.951,0.892744479,-2.728602869,3.98E-44
PVT-2D,Cacna1e,0.57,0.877,0.649942987,-2.289618681,9.46E-43
PVT-2D,Smoc2,0.384,0.071,5.408450704,2.607111581,2.30E-42
PVT-2D,Plch1,0.709,0.252,2.813492063,1.971986835,3.43E-42
PVT-2D,Lsamp,1,1,1,0.408407356,6.80E-42
PVT-2D,Mctp1,1,0.938,1.066098081,1.191036063,1.14E-41
PVT-2D,Kirrel3,0.802,0.949,0.845100105,-2.325519587,3.67E-41
PVT-2D,Sgcz,0.994,0.847,1.173553719,1.393465339,1.01E-40
PVT-2D,Stxbp6,1,0.912,1.096491228,1.106822803,2.67E-40
PVT-2D,Tnr,0.953,0.991,0.961654894,-1.189187779,1.44E-38
PVT-2D,Chst9,0.233,0.728,0.320054945,-3.297244213,8.53E-38
PVT-2D,Elmod1,0.715,0.277,2.581227437,1.774791175,1.15E-37
PVT-2D,Nrg1,0.622,0.863,0.720741599,-2.716805251,6.38E-37
PVT-2D,Col12a1,0.913,0.521,1.752399232,1.39138979,2.77E-35
PVT-2D,Tmem132d,0.831,0.455,1.826373626,1.634784801,6.30E-33
PVT-2D,Syt1,1,1,1,0.721852097,1.08E-32
PVT-2D,Grik4,0.378,0.812,0.465517241,-2.01324859,1.20E-32
PVT-2D,Cdh2,0.948,0.995,0.952763819,-0.954167448,3.77E-32
PVT-2D,Mgat4c,1,0.856,1.168224299,1.105415051,3.83E-31
PVT-2D,Trpm6,0.744,0.304,2.447368421,1.404871752,1.15E-30
PVT-2D,Kcnab1,1,0.906,1.103752759,0.888214581,1.67E-29
PVT-2D,Ptprd,1,1,1,-0.592247748,2.66E-29
PVT-2D,Ralyl,1,1,1,-0.617277753,3.54E-29
PVT-2D,Rbms3,0.953,0.778,1.224935733,1.255342084,4.77E-29
PVT-2D,Enox2,0.762,0.383,1.989556136,1.50556358,3.60E-28
PVT-2D,Epha6,1,0.898,1.113585746,0.866209127,7.55E-28
PVT-2D,Fign,0.901,0.554,1.626353791,1.158454265,7.95E-28
PVT-2D,Dlgap2,0.616,0.86,0.71627907,-1.676290734,1.23E-26
PVT-2D,Nptxr,0.779,0.923,0.843986999,-1.306066504,1.75E-26
PVT-2D,Trpc5,0.517,0.822,0.628953771,-1.895286014,1.85E-26
PVT-2D,Nrxn3,0.994,0.947,1.049630412,1.031898111,2.85E-26
PVT-2D,Atp2b2,0.983,0.847,1.160566706,0.891144183,6.73E-26
